b0_pop,0.008828,-0.065204,0.035829,0.012456,-7.826e-07,-0.00042354,nan,0.0020306,7.3093e-05,-0.0010224,-0.0024931,0.026005,-0.014492,-0.070124,-0.006986
b1_pop,-0.065204,0.6298,-0.31357,-0.12158,-9.6649e-06,0.0064155,nan,0.01729,0.0010422,0.0084982,0.032789,-0.25049,0.12843,0.72797,0.047888
b2_pop,0.035829,-0.31357,0.20816,0.063667,-8.9722e-06,-0.0019607,nan,0.022588,0.0009016,-0.0054779,-0.013742,0.1208,-0.081866,-0.37131,-0.026772
a_pop,0.012456,-0.12158,0.063667,0.024907,2.9248e-07,-0.0010689,nan,0.00038149,-3.6774e-05,-0.0017708,-0.0073965,0.04746,-0.025891,-0.15997,-0.0093805
h1_pop,-7.826e-07,-9.6649e-06,-8.9722e-06,2.9248e-07,2.066e-07,-3.5213e-06,nan,-8.5101e-05,-2.0035e-05,2.5939e-06,1.1695e-06,3.8809e-06,5.8572e-06,-8.9545e-06,1.3202e-06
h2_pop,-0.00042354,0.0064155,-0.0019607,-0.0010689,-3.5213e-06,0.00063543,nan,0.0076824,0.00035869,-0.00043629,0.00019632,-0.0025481,0.0005941,0.0069348,0.00018832
alpha1_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
alpha2_pop,0.0020306,0.01729,0.022588,0.00038149,-8.5101e-05,0.0076824,nan,0.18554,0.0086863,-0.0058628,-0.0030658,-0.008029,-0.013856,0.011463,-0.0031096
beta_hcov1_score4C,7.3093e-05,0.0010422,0.0009016,-3.6774e-05,-2.0035e-05,0.00035869,nan,0.0086863,0.002186,-0.00026299,-0.00012048,-0.00043247,-0.00059023,0.00092637,-0.0001297
beta_hcov2_score4C,-0.0010224,0.0084982,-0.0054779,-0.0017708,2.5939e-06,-0.00043629,nan,-0.0058628,-0.00026299,0.00073081,0.00052423,-0.0033008,0.0023609,0.0098792,0.00081784
omega_b0,-0.0024931,0.032789,-0.013742,-0.0073965,1.1695e-06,0.00019632,nan,-0.0030658,-0.00012048,0.00052423,0.0077194,-0.012642,0.0058617,0.055124,0.0013481
omega_b1,0.026005,-0.25049,0.1208,0.04746,3.8809e-06,-0.0025481,nan,-0.008029,-0.00043247,-0.0033008,-0.012642,0.10239,-0.049822,-0.27766,-0.019007
omega_b2,-0.014492,0.12843,-0.081866,-0.025891,5.8572e-06,0.0005941,nan,-0.013856,-0.00059023,0.0023609,0.0058617,-0.049822,0.036395,0.15095,0.010897
omega_a,-0.070124,0.72797,-0.37131,-0.15997,-8.9545e-06,0.0069348,nan,0.011463,0.00092637,0.0098792,0.055124,-0.27766,0.15095,1.2278,0.053408
e_b,-0.006986,0.047888,-0.026772,-0.0093805,1.3202e-06,0.00018832,nan,-0.0031096,-0.0001297,0.00081784,0.0013481,-0.019007,0.010897,0.053408,0.0073167
