"rep"	"id"	"b01"	"b11"	"b21"	"a1"	"b02"	"b12"	"b03"	"b13"	"b07"	"b17"	"p1"	"g1"	"p2"	"g2"	"alpha11"	"alpha12"	"alpha13"	"alpha17"	"alpha21"	"alpha22"	"alpha23"	"alpha27"
1	"1"	4.20569106797413	-0.117849626060924	-0.180863363680841	7.28524365893442	7.43375667034831	-0.00818774717568055	5.6438667179006	-0.216011797307722	309.505025982708	-8.42094766542526	0.037141	0.1776186	0.6641876	0.10583	0.1509271	-8.78687	0.7222882	-0.004061667	2.31282e-11	2.89797	-3.390451e-06	0.001531808
1	"2"	1.95054641161471	-0.0524065947311611	-0.124274604803259	5.14488725978976	7.40170629769893	0.000477212308525537	3.81532996826028	-0.200194665665583	506.429309964683	-5.74429149358037	0.037141	0.1776186	0.6641876	0.10583	0.1509271	-8.78687	0.7222882	-0.004061667	2.31282e-11	2.89797	-3.390451e-06	0.001531808
1	"3"	3.43135836895713	-0.116435813643482	-0.114102919311022	6.889500447154	7.37409248365169	0.000758626106782863	5.25421019543959	-0.0471941151596419	366.046452904859	-1.60256415708965	0.037141	0.1776186	0.6641876	0.10583	0.1509271	-8.78687	0.7222882	-0.004061667	2.31282e-11	2.89797	-3.390451e-06	0.001531808
1	"5"	8.20293064024303	-0.228262713283017	-0.172061793213006	3.8675696767883	7.31300375915624	0.00450430822978527	3.7715077563041	-0.221419550582059	406.966532503254	-2.53410866076281	0.037141	0.1776186	0.6641876	0.10583	0.1509271	-8.78687	0.7222882	-0.004061667	2.31282e-11	2.89797	-3.390451e-06	0.001531808
1	"8"	7.85802065690401	-0.286533654669508	-0.146492858577413	3.01733850280754	7.4083755651518	-0.00287184663015735	2.97213928187438	0.182832084434354	306.454941701146	-17.5986109120771	0.037141	0.1776186	0.6641876	0.10583	0.1509271	-8.78687	0.7222882	-0.004061667	2.31282e-11	2.89797	-3.390451e-06	0.001531808
1	"10"	3.57445500571552	-0.139205081095393	-0.156655902609461	1.33762261656931	7.32618872570314	0.00376841568030791	1.71689257130183	0.0820792057272015	357.345616396732	-14.6902234818591	0.037141	0.1776186	0.6641876	0.10583	0.1509271	-8.78687	0.7222882	-0.004061667	2.31282e-11	2.89797	-3.390451e-06	0.001531808
1	"12"	2.35721337373558	-0.146168758830327	-0.278969366003138	2.78004688960584	7.38815303779036	0.00619822674692844	2.87731853620357	-0.170445686146045	469.672762260927	1.48465183999377	0.037141	0.1776186	0.6641876	0.10583	0.1509271	-8.78687	0.7222882	-0.004061667	2.31282e-11	2.89797	-3.390451e-06	0.001531808
1	"13"	4.89967883074048	-0.0641291836692213	-0.179908381284071	2.44243714608241	7.46338494818698	0.00355472136088687	5.00463611761078	-0.168931065207193	336.837186656179	-3.16427944764362	0.037141	0.1776186	0.6641876	0.10583	0.1509271	-8.78687	0.7222882	-0.004061667	2.31282e-11	2.89797	-3.390451e-06	0.001531808
1	"15"	2.90143991767854	-0.196925826385317	-0.0112382335897172	3.05773448196758	7.44688299886789	-0.0108171691014115	6.37109952470596	0.115453356366509	319.454829401024	1.66963299029815	0.037141	0.1776186	0.6641876	0.10583	0.1509271	-8.78687	0.7222882	-0.004061667	2.31282e-11	2.89797	-3.390451e-06	0.001531808
1	"17"	6.72777113204705	-0.0884389986948458	-0.192096814201617	8.00241489635649	7.36360319607393	-0.00512958495148434	3.3931879659126	-0.15672149302714	434.617233733384	-6.89047178646166	0.037141	0.1776186	0.6641876	0.10583	0.1509271	-8.78687	0.7222882	-0.004061667	2.31282e-11	2.89797	-3.390451e-06	0.001531808
